2022-11-08 19:35:20,34-7D-F6-4D-52-60,10.30.43.5:51479,40-FE-95-FE-80-01,124.236.26.167:80,66
2022-11-08 19:35:20,40-FE-95-FE-80-01,124.236.26.167:80,34-7D-F6-4D-52-60,10.30.43.5:51476,71
2022-11-08 19:35:20,34-7D-F6-4D-52-60,10.30.43.5:51476,40-FE-95-FE-80-01,124.236.26.167:80,78
2022-11-08 19:35:20,40-FE-95-FE-80-01,124.236.26.167:80,34-7D-F6-4D-52-60,10.30.43.5:51476,66
2022-11-08 19:35:20,40-FE-95-FE-80-01,124.236.26.167:80,34-7D-F6-4D-52-60,10.30.43.5:51476,137
2022-11-08 19:35:20,34-7D-F6-4D-52-60,10.30.43.5:51476,40-FE-95-FE-80-01,124.236.26.167:80,66
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51477,40-FE-95-FE-80-01,39.156.80.76:80,533
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51479,40-FE-95-FE-80-01,124.236.26.167:80,211
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51479,40-FE-95-FE-80-01,124.236.26.167:80,1194
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51449,40-FE-95-FE-80-01,121.36.106.50:443,1282
2022-11-08 19:35:21,40-FE-95-FE-80-01,39.156.80.76:80,34-7D-F6-4D-52-60,10.30.43.5:51477,142
2022-11-08 19:35:21,40-FE-95-FE-80-01,124.236.26.167:80,34-7D-F6-4D-52-60,10.30.43.5:51479,66
2022-11-08 19:35:21,40-FE-95-FE-80-01,121.36.106.50:443,34-7D-F6-4D-52-60,10.30.43.5:51449,60
2022-11-08 19:35:21,40-FE-95-FE-80-01,121.36.106.50:443,34-7D-F6-4D-52-60,10.30.43.5:51449,108
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51449,40-FE-95-FE-80-01,121.36.106.50:443,312
2022-11-08 19:35:21,40-FE-95-FE-80-01,124.236.26.167:80,34-7D-F6-4D-52-60,10.30.43.5:51479,137
2022-11-08 19:35:21,40-FE-95-FE-80-01,124.236.26.167:80,34-7D-F6-4D-52-60,10.30.43.5:51479,71
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51479,40-FE-95-FE-80-01,124.236.26.167:80,66
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51477,40-FE-95-FE-80-01,39.156.80.76:80,54
2022-11-08 19:35:21,40-FE-95-FE-80-01,121.36.106.50:443,34-7D-F6-4D-52-60,10.30.43.5:51449,788
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51477,40-FE-95-FE-80-01,39.156.80.76:80,584
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51476,40-FE-95-FE-80-01,124.236.26.167:80,211
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51476,40-FE-95-FE-80-01,124.236.26.167:80,1214
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51443,40-FE-95-FE-80-01,121.36.101.29:443,1332
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51449,40-FE-95-FE-80-01,121.36.106.50:443,54
2022-11-08 19:35:21,40-FE-95-FE-80-01,39.156.80.76:80,34-7D-F6-4D-52-60,10.30.43.5:51477,142
2022-11-08 19:35:21,40-FE-95-FE-80-01,124.236.26.167:80,34-7D-F6-4D-52-60,10.30.43.5:51476,66
2022-11-08 19:35:21,40-FE-95-FE-80-01,124.236.26.167:80,34-7D-F6-4D-52-60,10.30.43.5:51476,137
2022-11-08 19:35:21,40-FE-95-FE-80-01,124.236.26.167:80,34-7D-F6-4D-52-60,10.30.43.5:51476,71
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51476,40-FE-95-FE-80-01,124.236.26.167:80,66
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51477,40-FE-95-FE-80-01,39.156.80.76:80,54
2022-11-08 19:35:21,40-FE-95-FE-80-01,121.36.101.29:443,34-7D-F6-4D-52-60,10.30.43.5:51443,60
2022-11-08 19:35:21,40-FE-95-FE-80-01,121.36.101.29:443,34-7D-F6-4D-52-60,10.30.43.5:51443,314
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51477,40-FE-95-FE-80-01,39.156.80.76:80,605
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51479,40-FE-95-FE-80-01,124.236.26.167:80,211
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51479,40-FE-95-FE-80-01,124.236.26.167:80,1234
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,529
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51443,40-FE-95-FE-80-01,121.36.101.29:443,54
2022-11-08 19:35:21,40-FE-95-FE-80-01,39.156.80.76:80,34-7D-F6-4D-52-60,10.30.43.5:51477,142
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,66
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,113
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1358
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,40-FE-95-FE-80-01,124.236.26.167:80,34-7D-F6-4D-52-60,10.30.43.5:51479,66
2022-11-08 19:35:21,40-FE-95-FE-80-01,124.236.26.167:80,34-7D-F6-4D-52-60,10.30.43.5:51479,71
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51479,40-FE-95-FE-80-01,124.236.26.167:80,78
2022-11-08 19:35:21,40-FE-95-FE-80-01,124.236.26.167:80,34-7D-F6-4D-52-60,10.30.43.5:51479,137
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51479,40-FE-95-FE-80-01,124.236.26.167:80,66
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51477,40-FE-95-FE-80-01,39.156.80.76:80,54
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,66
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,78
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,66
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,78
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,66
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,66
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,66
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,78
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,66
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,66
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,66
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1112
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,66
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,78
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,78
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,78
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,66
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,78
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,86
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,78
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,78
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,66
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,66
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,66
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,40-FE-95-FE-80-01,111.31.6.142:443,34-7D-F6-4D-52-60,10.30.43.5:51478,66
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
2022-11-08 19:35:21,34-7D-F6-4D-52-60,10.30.43.5:51478,40-FE-95-FE-80-01,111.31.6.142:443,1440
